"Date & Time (Winter)","Attribute Name","Zefat Har Kenaan"
"18/11/2024 02:10","Rainfall (mm)","0.1"
"18/11/2024 03:20","Rainfall (mm)","0.1"
"18/11/2024 04:50","Rainfall (mm)","0.1"
"18/11/2024 05:30","Rainfall (mm)","0.1"
"18/11/2024 06:10","Rainfall (mm)","0.1"
"18/11/2024 11:30","Rainfall (mm)","0.1"
"18/11/2024 13:30","Rainfall (mm)","0.1"
"18/11/2024 14:00","Rainfall (mm)","0.1"
"18/11/2024 18:10","Rainfall (mm)","0.1"
"18/11/2024 19:10","Rainfall (mm)","0.1"
"18/11/2024 20:10","Rainfall (mm)","0.1"
"18/11/2024 20:30","Rainfall (mm)","0.1"
"18/11/2024 20:50","Rainfall (mm)","0.1"
"18/11/2024 21:10","Rainfall (mm)","0.1"
"18/11/2024 22:20","Rainfall (mm)","0.1"
"19/11/2024 04:00","Rainfall (mm)","0.1"
"19/11/2024 04:10","Rainfall (mm)","0.1"
"19/11/2024 09:40","Rainfall (mm)","0.1"
"19/11/2024 10:30","Rainfall (mm)","0.1"
"20/11/2024 05:30","Rainfall (mm)","0.1"
"20/11/2024 06:10","Rainfall (mm)","0.1"
"20/11/2024 06:40","Rainfall (mm)","0.1"
"24/11/2024 08:20","Rainfall (mm)","0.1"
"24/11/2024 09:00","Rainfall (mm)","0.1"
"24/11/2024 11:40","Rainfall (mm)","0.1"
"24/11/2024 12:20","Rainfall (mm)","0.1"
"25/11/2024 02:20","Rainfall (mm)","0.1"
"25/11/2024 04:20","Rainfall (mm)","0.1"
"25/11/2024 05:00","Rainfall (mm)","0.1"
"25/11/2024 05:10","Rainfall (mm)","0.1"
"25/11/2024 06:10","Rainfall (mm)","0.1"
"25/11/2024 23:00","Rainfall (mm)","0.1"
"26/11/2024 02:00","Rainfall (mm)","0.1"
"26/11/2024 05:40","Rainfall (mm)","0.1"
"26/11/2024 05:50","Rainfall (mm)","0.1"
"26/11/2024 06:00","Rainfall (mm)","0.1"
"26/11/2024 06:20","Rainfall (mm)","0.1"
"26/11/2024 06:50","Rainfall (mm)","0.1"
"26/11/2024 09:40","Rainfall (mm)","0.1"
"27/11/2024 16:10","Rainfall (mm)","0.1"
"27/11/2024 16:50","Rainfall (mm)","0.1"
"27/11/2024 17:00","Rainfall (mm)","0.1"
"27/11/2024 18:10","Rainfall (mm)","0.1"
"27/11/2024 19:20","Rainfall (mm)","0.1"
"27/11/2024 19:40","Rainfall (mm)","0.1"
"29/11/2024 08:10","Rainfall (mm)","0.1"
"05/12/2024 03:40","Rainfall (mm)","0.1"
"05/12/2024 04:00","Rainfall (mm)","0.1"
"05/12/2024 04:30","Rainfall (mm)","0.1"
"05/12/2024 05:00","Rainfall (mm)","0.1"
"19/12/2024 23:40","Rainfall (mm)","0.1"
"20/12/2024 07:10","Rainfall (mm)","0.1"
"20/12/2024 09:00","Rainfall (mm)","0.1"
"21/12/2024 17:00","Rainfall (mm)","0.1"
"22/12/2024 02:30","Rainfall (mm)","0.1"
"22/12/2024 02:50","Rainfall (mm)","0.1"
"22/12/2024 03:50","Rainfall (mm)","0.1"
"22/12/2024 04:00","Rainfall (mm)","0.1"
"22/12/2024 05:50","Rainfall (mm)","0.1"
"22/12/2024 06:10","Rainfall (mm)","0.1"
"22/12/2024 15:20","Rainfall (mm)","0.1"
"22/12/2024 21:20","Rainfall (mm)","0.1"
"23/12/2024 20:10","Rainfall (mm)","0.1"
"23/12/2024 21:00","Rainfall (mm)","0.1"
"23/12/2024 21:50","Rainfall (mm)","0.1"
"24/12/2024 02:50","Rainfall (mm)","0.1"
"24/12/2024 06:00","Rainfall (mm)","0.1"
"24/12/2024 06:10","Rainfall (mm)","0.1"
"24/12/2024 07:00","Rainfall (mm)","0.1"
"24/12/2024 07:20","Rainfall (mm)","0.1"
"24/12/2024 08:10","Rainfall (mm)","0.1"
"24/12/2024 08:20","Rainfall (mm)","0.1"
"24/12/2024 08:30","Rainfall (mm)","0.1"
"24/12/2024 08:50","Rainfall (mm)","0.1"
"24/12/2024 09:20","Rainfall (mm)","0.1"
"24/12/2024 10:10","Rainfall (mm)","0.1"
"27/12/2024 12:20","Rainfall (mm)","0.1"
"27/12/2024 14:20","Rainfall (mm)","0.1"
"27/12/2024 14:40","Rainfall (mm)","0.1"
"27/12/2024 18:00","Rainfall (mm)","0.1"
"27/12/2024 18:20","Rainfall (mm)","0.1"
"27/12/2024 18:30","Rainfall (mm)","0.1"
"27/12/2024 18:40","Rainfall (mm)","0.1"
"27/12/2024 20:10","Rainfall (mm)","0.1"
"27/12/2024 20:20","Rainfall (mm)","0.1"
"27/12/2024 23:30","Rainfall (mm)","0.1"
"27/12/2024 23:40","Rainfall (mm)","0.1"
"28/12/2024 01:00","Rainfall (mm)","0.1"
"28/12/2024 01:20","Rainfall (mm)","0.1"
"28/12/2024 02:30","Rainfall (mm)","0.1"
"28/12/2024 04:00","Rainfall (mm)","0.1"
"28/12/2024 06:10","Rainfall (mm)","0.1"
"28/12/2024 06:30","Rainfall (mm)","0.1"
"28/12/2024 06:40","Rainfall (mm)","0.1"
"28/12/2024 07:20","Rainfall (mm)","0.1"
"28/12/2024 07:30","Rainfall (mm)","0.1"
"28/12/2024 07:50","Rainfall (mm)","0.1"
"28/12/2024 08:00","Rainfall (mm)","0.1"
"28/12/2024 08:20","Rainfall (mm)","0.1"
"28/12/2024 08:40","Rainfall (mm)","0.1"
"28/12/2024 08:50","Rainfall (mm)","0.1"
"28/12/2024 09:00","Rainfall (mm)","0.1"
"28/12/2024 09:10","Rainfall (mm)","0.1"
"28/12/2024 09:20","Rainfall (mm)","0.1"
"28/12/2024 09:30","Rainfall (mm)","0.1"
"28/12/2024 10:00","Rainfall (mm)","0.1"
"28/12/2024 10:50","Rainfall (mm)","0.1"
"28/12/2024 14:00","Rainfall (mm)","0.1"
"28/12/2024 14:20","Rainfall (mm)","0.1"
"28/12/2024 15:00","Rainfall (mm)","0.1"
"28/12/2024 16:10","Rainfall (mm)","0.1"
"28/12/2024 16:30","Rainfall (mm)","0.1"
"28/12/2024 22:50","Rainfall (mm)","0.1"
"29/12/2024 03:30","Rainfall (mm)","0.1"
"29/12/2024 06:10","Rainfall (mm)","0.1"
"29/12/2024 06:20","Rainfall (mm)","0.1"
"29/12/2024 06:30","Rainfall (mm)","0.1"
"29/12/2024 07:00","Rainfall (mm)","0.1"
"29/12/2024 07:10","Rainfall (mm)","0.1"
"29/12/2024 08:00","Rainfall (mm)","0.1"
"29/12/2024 08:20","Rainfall (mm)","0.1"
"29/12/2024 08:40","Rainfall (mm)","0.1"
"29/12/2024 10:40","Rainfall (mm)","0.1"
"29/12/2024 11:10","Rainfall (mm)","0.1"
"29/12/2024 11:30","Rainfall (mm)","0.1"
"29/12/2024 12:50","Rainfall (mm)","0.1"
"29/12/2024 17:00","Rainfall (mm)","0.1"
"29/12/2024 17:20","Rainfall (mm)","0.1"
"29/12/2024 20:30","Rainfall (mm)","0.1"
"29/12/2024 21:00","Rainfall (mm)","0.1"
"30/12/2024 00:00","Rainfall (mm)","0.1"
"30/12/2024 00:10","Rainfall (mm)","0.1"
"30/12/2024 03:20","Rainfall (mm)","0.1"
"30/12/2024 09:00","Rainfall (mm)","0.1"
"30/12/2024 10:30","Rainfall (mm)","0.1"
"30/12/2024 10:40","Rainfall (mm)","0.1"
"30/12/2024 11:50","Rainfall (mm)","0.1"
"30/12/2024 12:00","Rainfall (mm)","0.1"
"30/12/2024 12:20","Rainfall (mm)","0.1"
"30/12/2024 13:10","Rainfall (mm)","0.1"
"30/12/2024 14:50","Rainfall (mm)","0.1"
"30/12/2024 20:30","Rainfall (mm)","0.1"
"30/12/2024 21:50","Rainfall (mm)","0.1"
"31/12/2024 00:20","Rainfall (mm)","0.1"
"31/12/2024 00:30","Rainfall (mm)","0.1"
"31/12/2024 00:50","Rainfall (mm)","0.1"
"31/12/2024 01:10","Rainfall (mm)","0.1"
"31/12/2024 03:30","Rainfall (mm)","0.1"
"31/12/2024 05:10","Rainfall (mm)","0.1"
"31/12/2024 05:20","Rainfall (mm)","0.1"
"31/12/2024 06:30","Rainfall (mm)","0.1"
"31/12/2024 06:50","Rainfall (mm)","0.1"
"31/12/2024 09:50","Rainfall (mm)","0.1"
"31/12/2024 10:20","Rainfall (mm)","0.1"
"31/12/2024 10:30","Rainfall (mm)","0.1"
"31/12/2024 10:40","Rainfall (mm)","0.1"
"31/12/2024 10:50","Rainfall (mm)","0.1"
"31/12/2024 11:40","Rainfall (mm)","0.1"
"23/01/2025 07:00","Rainfall (mm)","0.1"
"23/01/2025 12:10","Rainfall (mm)","0.1"
"23/01/2025 12:40","Rainfall (mm)","0.1"
"23/01/2025 13:00","Rainfall (mm)","0.1"
"23/01/2025 21:30","Rainfall (mm)","0.1"
"31/01/2025 16:40","Rainfall (mm)","0.1"
"31/01/2025 16:50","Rainfall (mm)","0.1"
"31/01/2025 17:00","Rainfall (mm)","0.1"
"31/01/2025 20:40","Rainfall (mm)","0.1"
"31/01/2025 20:50","Rainfall (mm)","0.1"
"05/02/2025 09:00","Rainfall (mm)","0.1"
"05/02/2025 09:20","Rainfall (mm)","0.1"
"05/02/2025 10:20","Rainfall (mm)","0.1"
"05/02/2025 10:50","Rainfall (mm)","0.1"
"05/02/2025 12:50","Rainfall (mm)","0.1"
"05/02/2025 14:20","Rainfall (mm)","0.1"
"05/02/2025 15:30","Rainfall (mm)","0.1"
"05/02/2025 16:00","Rainfall (mm)","0.1"
"05/02/2025 16:10","Rainfall (mm)","0.1"
"05/02/2025 16:20","Rainfall (mm)","0.1"
"05/02/2025 17:20","Rainfall (mm)","0.1"
"05/02/2025 18:50","Rainfall (mm)","0.1"
"05/02/2025 19:20","Rainfall (mm)","0.1"
"05/02/2025 20:50","Rainfall (mm)","0.1"
"05/02/2025 22:40","Rainfall (mm)","0.1"
"06/02/2025 02:10","Rainfall (mm)","0.1"
"06/02/2025 02:20","Rainfall (mm)","0.1"
"06/02/2025 02:40","Rainfall (mm)","0.1"
"06/02/2025 02:50","Rainfall (mm)","0.1"
"06/02/2025 05:20","Rainfall (mm)","0.1"
"06/02/2025 05:30","Rainfall (mm)","0.1"
"06/02/2025 10:40","Rainfall (mm)","0.1"
"06/02/2025 12:20","Rainfall (mm)","0.1"
"06/02/2025 16:20","Rainfall (mm)","0.1"
"06/02/2025 17:00","Rainfall (mm)","0.1"
"07/02/2025 10:50","Rainfall (mm)","0.1"
"07/02/2025 11:30","Rainfall (mm)","0.1"
"07/02/2025 16:50","Rainfall (mm)","0.1"
"07/02/2025 17:40","Rainfall (mm)","0.1"
"07/02/2025 18:20","Rainfall (mm)","0.1"
"07/02/2025 18:30","Rainfall (mm)","0.1"
"07/02/2025 19:30","Rainfall (mm)","0.1"
"09/02/2025 02:10","Rainfall (mm)","0.1"
"09/02/2025 07:00","Rainfall (mm)","0.1"
"09/02/2025 07:10","Rainfall (mm)","0.1"
"09/02/2025 07:30","Rainfall (mm)","0.1"
"09/02/2025 07:40","Rainfall (mm)","0.1"
"09/02/2025 08:50","Rainfall (mm)","0.1"
"09/02/2025 09:00","Rainfall (mm)","0.1"
"09/02/2025 14:20","Rainfall (mm)","0.1"
"09/02/2025 20:00","Rainfall (mm)","0.1"
"09/02/2025 20:30","Rainfall (mm)","0.1"
"09/02/2025 21:10","Rainfall (mm)","0.1"
"09/02/2025 21:20","Rainfall (mm)","0.1"
"09/02/2025 22:00","Rainfall (mm)","0.1"
"10/02/2025 07:30","Rainfall (mm)","0.1"
"10/02/2025 07:40","Rainfall (mm)","0.1"
"10/02/2025 11:20","Rainfall (mm)","0.1"
"10/02/2025 11:30","Rainfall (mm)","0.1"
"10/02/2025 11:50","Rainfall (mm)","0.1"
"10/02/2025 19:00","Rainfall (mm)","0.1"
"11/02/2025 13:50","Rainfall (mm)","0.1"
"12/02/2025 10:20","Rainfall (mm)","0.1"
"12/02/2025 11:00","Rainfall (mm)","0.1"
"12/02/2025 11:20","Rainfall (mm)","0.1"
"12/02/2025 14:00","Rainfall (mm)","0.1"
"12/02/2025 14:50","Rainfall (mm)","0.1"
"12/02/2025 15:00","Rainfall (mm)","0.1"
"12/02/2025 18:40","Rainfall (mm)","0.1"
"12/02/2025 23:40","Rainfall (mm)","0.1"
"13/02/2025 01:00","Rainfall (mm)","0.1"
"13/02/2025 03:50","Rainfall (mm)","0.1"
"13/02/2025 19:20","Rainfall (mm)","0.1"
"13/02/2025 20:20","Rainfall (mm)","0.1"
"13/02/2025 20:30","Rainfall (mm)","0.1"
"13/02/2025 20:50","Rainfall (mm)","0.1"
"19/02/2025 17:30","Rainfall (mm)","0.1"
"20/02/2025 03:00","Rainfall (mm)","0.1"
"20/02/2025 05:10","Rainfall (mm)","0.1"
"20/02/2025 09:20","Rainfall (mm)","0.1"
"20/02/2025 09:40","Rainfall (mm)","0.1"
"20/02/2025 13:50","Rainfall (mm)","0.1"
"20/02/2025 14:00","Rainfall (mm)","0.1"
"20/02/2025 15:00","Rainfall (mm)","0.1"
"21/02/2025 02:00","Rainfall (mm)","0.1"
"22/02/2025 22:40","Rainfall (mm)","0.1"
"22/02/2025 22:50","Rainfall (mm)","0.1"
"22/02/2025 23:40","Rainfall (mm)","0.1"
"24/02/2025 08:10","Rainfall (mm)","0.1"
"24/02/2025 09:30","Rainfall (mm)","0.1"
"01/03/2025 03:20","Rainfall (mm)","0.1"
"01/03/2025 03:30","Rainfall (mm)","0.1"
"01/03/2025 04:20","Rainfall (mm)","0.1"
"07/03/2025 02:40","Rainfall (mm)","0.1"
"07/03/2025 04:20","Rainfall (mm)","0.1"
"07/03/2025 04:40","Rainfall (mm)","0.1"
"07/03/2025 06:30","Rainfall (mm)","0.1"
"07/03/2025 07:30","Rainfall (mm)","0.1"
"07/03/2025 07:50","Rainfall (mm)","0.1"
"07/03/2025 08:10","Rainfall (mm)","0.1"
"07/03/2025 08:20","Rainfall (mm)","0.1"
"07/03/2025 08:40","Rainfall (mm)","0.1"
"07/03/2025 09:00","Rainfall (mm)","0.1"
"07/03/2025 10:50","Rainfall (mm)","0.1"
"07/03/2025 11:00","Rainfall (mm)","0.1"
"07/03/2025 11:30","Rainfall (mm)","0.1"
"07/03/2025 12:10","Rainfall (mm)","0.1"
"07/03/2025 15:20","Rainfall (mm)","0.1"
"07/03/2025 15:40","Rainfall (mm)","0.1"
"07/03/2025 16:10","Rainfall (mm)","0.1"
"07/03/2025 16:40","Rainfall (mm)","0.1"
"07/03/2025 17:00","Rainfall (mm)","0.1"
"07/03/2025 17:20","Rainfall (mm)","0.1"
"07/03/2025 18:10","Rainfall (mm)","0.1"
"07/03/2025 18:20","Rainfall (mm)","0.1"
"07/03/2025 19:00","Rainfall (mm)","0.1"
"07/03/2025 19:10","Rainfall (mm)","0.1"
"07/03/2025 20:20","Rainfall (mm)","0.1"
"19/03/2025 18:40","Rainfall (mm)","0.1"
"19/03/2025 19:50","Rainfall (mm)","0.1"
"20/03/2025 01:00","Rainfall (mm)","0.1"
"20/03/2025 02:10","Rainfall (mm)","0.1"
"20/03/2025 04:40","Rainfall (mm)","0.1"
"20/03/2025 05:30","Rainfall (mm)","0.1"
"20/03/2025 06:20","Rainfall (mm)","0.1"
"20/03/2025 07:10","Rainfall (mm)","0.1"
"20/03/2025 07:20","Rainfall (mm)","0.1"
"20/03/2025 08:10","Rainfall (mm)","0.1"
"20/03/2025 09:10","Rainfall (mm)","0.1"
"20/03/2025 11:20","Rainfall (mm)","0.1"
"20/03/2025 11:30","Rainfall (mm)","0.1"
"20/03/2025 12:40","Rainfall (mm)","0.1"
"20/03/2025 13:50","Rainfall (mm)","0.1"
"20/03/2025 14:00","Rainfall (mm)","0.1"
"20/03/2025 14:10","Rainfall (mm)","0.1"
"20/03/2025 16:10","Rainfall (mm)","0.1"
"20/03/2025 17:10","Rainfall (mm)","0.1"
"20/03/2025 17:30","Rainfall (mm)","0.1"
"20/03/2025 17:40","Rainfall (mm)","0.1"
"20/03/2025 18:00","Rainfall (mm)","0.1"
"21/03/2025 00:50","Rainfall (mm)","0.1"
"21/03/2025 02:40","Rainfall (mm)","0.1"
"21/03/2025 03:00","Rainfall (mm)","0.1"
"21/03/2025 10:30","Rainfall (mm)","0.1"
"10/04/2025 04:00","Rainfall (mm)","0.1"
"11/04/2025 21:40","Rainfall (mm)","0.1"
"11/04/2025 22:40","Rainfall (mm)","0.1"
"12/04/2025 00:10","Rainfall (mm)","0.1"
"12/04/2025 00:30","Rainfall (mm)","0.1"
"12/04/2025 02:20","Rainfall (mm)","0.1"
"12/04/2025 02:50","Rainfall (mm)","0.1"
"12/04/2025 04:30","Rainfall (mm)","0.1"
"12/04/2025 05:20","Rainfall (mm)","0.1"
"12/04/2025 06:30","Rainfall (mm)","0.1"
"12/04/2025 06:40","Rainfall (mm)","0.1"
"13/04/2025 06:10","Rainfall (mm)","0.1"
"13/04/2025 06:20","Rainfall (mm)","0.1"
"13/04/2025 12:00","Rainfall (mm)","0.1"
"13/04/2025 12:20","Rainfall (mm)","0.1"
"13/04/2025 12:40","Rainfall (mm)","0.1"
"14/04/2025 20:00","Rainfall (mm)","0.1"
"14/04/2025 20:10","Rainfall (mm)","0.1"
"14/04/2025 22:00","Rainfall (mm)","0.1"
"13/05/2025 13:20","Rainfall (mm)","0.1"
"13/05/2025 13:40","Rainfall (mm)","0.1"
"13/05/2025 13:50","Rainfall (mm)","0.1"
"09/10/2025 06:30","Rainfall (mm)","0.1"
"09/10/2025 10:20","Rainfall (mm)","0.1"
"09/10/2025 21:20","Rainfall (mm)","0.1"
"19/10/2024 00:00","Rainfall (mm)","0"
"19/10/2024 00:10","Rainfall (mm)","0"
"19/10/2024 00:20","Rainfall (mm)","0"
"19/10/2024 00:30","Rainfall (mm)","0"
"19/10/2024 00:40","Rainfall (mm)","0"
"19/10/2024 00:50","Rainfall (mm)","0"
"19/10/2024 01:00","Rainfall (mm)","0"
"19/10/2024 01:10","Rainfall (mm)","0"
"19/10/2024 01:20","Rainfall (mm)","0"
"19/10/2024 01:30","Rainfall (mm)","0"
"19/10/2024 01:40","Rainfall (mm)","0"
"19/10/2024 01:50","Rainfall (mm)","0"
"19/10/2024 02:00","Rainfall (mm)","0"
"19/10/2024 02:10","Rainfall (mm)","0"
"19/10/2024 02:20","Rainfall (mm)","0"
"19/10/2024 02:30","Rainfall (mm)","0"
"19/10/2024 02:40","Rainfall (mm)","0"
"19/10/2024 02:50","Rainfall (mm)","0"
"19/10/2024 03:00","Rainfall (mm)","0"
"19/10/2024 03:10","Rainfall (mm)","0"
"19/10/2024 03:20","Rainfall (mm)","0"
"19/10/2024 03:30","Rainfall (mm)","0"
"19/10/2024 03:40","Rainfall (mm)","0"
"19/10/2024 03:50","Rainfall (mm)","0"
"19/10/2024 04:00","Rainfall (mm)","0"
"19/10/2024 04:10","Rainfall (mm)","0"
"19/10/2024 04:20","Rainfall (mm)","0"
"19/10/2024 04:30","Rainfall (mm)","0"
"19/10/2024 04:40","Rainfall (mm)","0"
"19/10/2024 04:50","Rainfall (mm)","0"
"19/10/2024 05:00","Rainfall (mm)","0"
"19/10/2024 05:10","Rainfall (mm)","0"
"19/10/2024 05:20","Rainfall (mm)","0"
"19/10/2024 05:30","Rainfall (mm)","0"
"19/10/2024 05:40","Rainfall (mm)","0"
"19/10/2024 05:50","Rainfall (mm)","0"
"19/10/2024 06:00","Rainfall (mm)","0"
"19/10/2024 06:10","Rainfall (mm)","0"
"19/10/2024 06:20","Rainfall (mm)","0"
"19/10/2024 06:30","Rainfall (mm)","0"
"19/10/2024 06:40","Rainfall (mm)","0"
"19/10/2024 06:50","Rainfall (mm)","0"
"19/10/2024 07:00","Rainfall (mm)","0"
"19/10/2024 07:10","Rainfall (mm)","0"
"19/10/2024 07:20","Rainfall (mm)","0"
"19/10/2024 07:30","Rainfall (mm)","0"
"19/10/2024 07:40","Rainfall (mm)","0"
"19/10/2024 07:50","Rainfall (mm)","0"
"19/10/2024 08:00","Rainfall (mm)","0"
"19/10/2024 08:10","Rainfall (mm)","0"
"19/10/2024 08:20","Rainfall (mm)","0"
"19/10/2024 08:30","Rainfall (mm)","0"
"19/10/2024 08:40","Rainfall (mm)","0"
"19/10/2024 08:50","Rainfall (mm)","0"
"19/10/2024 09:00","Rainfall (mm)","0"
"19/10/2024 09:10","Rainfall (mm)","0"
"19/10/2024 09:20","Rainfall (mm)","0"
"19/10/2024 09:30","Rainfall (mm)","0"
"19/10/2024 09:40","Rainfall (mm)","0"
"19/10/2024 09:50","Rainfall (mm)","0"
"19/10/2024 10:00","Rainfall (mm)","0"
"19/10/2024 10:10","Rainfall (mm)","0"
"19/10/2024 10:20","Rainfall (mm)","0"
"19/10/2024 10:30","Rainfall (mm)","0"
"19/10/2024 10:40","Rainfall (mm)","0"
"19/10/2024 10:50","Rainfall (mm)","0"
"19/10/2024 11:00","Rainfall (mm)","0"
"19/10/2024 11:10","Rainfall (mm)","0"
"19/10/2024 11:20","Rainfall (mm)","0"
"19/10/2024 11:30","Rainfall (mm)","0"
"19/10/2024 11:40","Rainfall (mm)","0"
"19/10/2024 11:50","Rainfall (mm)","0"
"19/10/2024 12:00","Rainfall (mm)","0"
"19/10/2024 12:10","Rainfall (mm)","0"
"19/10/2024 12:20","Rainfall (mm)","0"
"19/10/2024 12:30","Rainfall (mm)","0"
"19/10/2024 12:40","Rainfall (mm)","0"
"19/10/2024 12:50","Rainfall (mm)","0"
"19/10/2024 13:00","Rainfall (mm)","0"
"19/10/2024 13:10","Rainfall (mm)","0"
"19/10/2024 13:20","Rainfall (mm)","0"
"19/10/2024 13:30","Rainfall (mm)","0"
"19/10/2024 13:40","Rainfall (mm)","0"
"19/10/2024 13:50","Rainfall (mm)","0"
"19/10/2024 14:00","Rainfall (mm)","0"
"19/10/2024 14:10","Rainfall (mm)","0"
"19/10/2024 14:20","Rainfall (mm)","0"
"19/10/2024 14:30","Rainfall (mm)","0"
"19/10/2024 14:40","Rainfall (mm)","0"
"19/10/2024 14:50","Rainfall (mm)","0"
"19/10/2024 15:00","Rainfall (mm)","0"
"19/10/2024 15:10","Rainfall (mm)","0"
"19/10/2024 15:20","Rainfall (mm)","0"
"19/10/2024 15:30","Rainfall (mm)","0"
"19/10/2024 15:40","Rainfall (mm)","0"
"19/10/2024 15:50","Rainfall (mm)","0"
"19/10/2024 16:00","Rainfall (mm)","0"
"19/10/2024 16:10","Rainfall (mm)","0"
"19/10/2024 16:20","Rainfall (mm)","0"
"19/10/2024 16:30","Rainfall (mm)","0"
"19/10/2024 16:40","Rainfall (mm)","0"
"19/10/2024 16:50","Rainfall (mm)","0"
"19/10/2024 17:00","Rainfall (mm)","0"
"19/10/2024 17:10","Rainfall (mm)","0"
"19/10/2024 17:20","Rainfall (mm)","0"
"19/10/2024 17:30","Rainfall (mm)","0"
"19/10/2024 17:40","Rainfall (mm)","0"
"19/10/2024 17:50","Rainfall (mm)","0"
"19/10/2024 18:00","Rainfall (mm)","0"
"19/10/2024 18:10","Rainfall (mm)","0"
"19/10/2024 18:20","Rainfall (mm)","0"
"19/10/2024 18:30","Rainfall (mm)","0"
"19/10/2024 18:40","Rainfall (mm)","0"
"19/10/2024 18:50","Rainfall (mm)","0"
"19/10/2024 19:00","Rainfall (mm)","0"
"19/10/2024 19:10","Rainfall (mm)","0"
"19/10/2024 19:20","Rainfall (mm)","0"
"19/10/2024 19:30","Rainfall (mm)","0"
"19/10/2024 19:40","Rainfall (mm)","0"
"19/10/2024 19:50","Rainfall (mm)","0"
"19/10/2024 20:00","Rainfall (mm)","0"
"19/10/2024 20:10","Rainfall (mm)","0"
"19/10/2024 20:20","Rainfall (mm)","0"
"19/10/2024 20:30","Rainfall (mm)","0"
"19/10/2024 20:40","Rainfall (mm)","0"
"19/10/2024 20:50","Rainfall (mm)","0"
"19/10/2024 21:00","Rainfall (mm)","0"
"19/10/2024 21:10","Rainfall (mm)","0"
"19/10/2024 21:20","Rainfall (mm)","0"
"19/10/2024 21:30","Rainfall (mm)","0"
"19/10/2024 21:40","Rainfall (mm)","0"
"19/10/2024 21:50","Rainfall (mm)","0"
"19/10/2024 22:00","Rainfall (mm)","0"
"19/10/2024 22:10","Rainfall (mm)","0"
"19/10/2024 22:20","Rainfall (mm)","0"
"19/10/2024 22:30","Rainfall (mm)","0"
"19/10/2024 22:40","Rainfall (mm)","0"
"19/10/2024 22:50","Rainfall (mm)","0"
"19/10/2024 23:00","Rainfall (mm)","0"
"19/10/2024 23:10","Rainfall (mm)","0"
"19/10/2024 23:20","Rainfall (mm)","0"
"19/10/2024 23:30","Rainfall (mm)","0"
"19/10/2024 23:40","Rainfall (mm)","0"
"19/10/2024 23:50","Rainfall (mm)","0"
"20/10/2024 00:00","Rainfall (mm)","0"
"20/10/2024 00:10","Rainfall (mm)","0"
"20/10/2024 00:20","Rainfall (mm)","0"
"20/10/2024 00:30","Rainfall (mm)","0"
"20/10/2024 00:40","Rainfall (mm)","0"
"20/10/2024 00:50","Rainfall (mm)","0"
"20/10/2024 01:00","Rainfall (mm)","0"
"20/10/2024 01:10","Rainfall (mm)","0"
"20/10/2024 01:20","Rainfall (mm)","0"
"20/10/2024 01:30","Rainfall (mm)","0"
"20/10/2024 01:40","Rainfall (mm)","0"
"20/10/2024 01:50","Rainfall (mm)","0"
"20/10/2024 02:00","Rainfall (mm)","0"
"20/10/2024 02:10","Rainfall (mm)","0"
"20/10/2024 02:20","Rainfall (mm)","0"
"20/10/2024 02:30","Rainfall (mm)","0"
"20/10/2024 02:40","Rainfall (mm)","0"
"20/10/2024 02:50","Rainfall (mm)","0"
"20/10/2024 03:00","Rainfall (mm)","0"
"20/10/2024 03:10","Rainfall (mm)","0"
"20/10/2024 03:20","Rainfall (mm)","0"
"20/10/2024 03:30","Rainfall (mm)","0"
"20/10/2024 03:40","Rainfall (mm)","0"
"20/10/2024 03:50","Rainfall (mm)","0"
"20/10/2024 04:00","Rainfall (mm)","0"
"20/10/2024 04:10","Rainfall (mm)","0"
"20/10/2024 04:20","Rainfall (mm)","0"
"20/10/2024 04:30","Rainfall (mm)","0"
"20/10/2024 04:40","Rainfall (mm)","0"
"20/10/2024 04:50","Rainfall (mm)","0"
"20/10/2024 05:00","Rainfall (mm)","0"
"20/10/2024 05:10","Rainfall (mm)","0"
"20/10/2024 05:20","Rainfall (mm)","0"
"20/10/2024 05:30","Rainfall (mm)","0"
"20/10/2024 05:40","Rainfall (mm)","0"
"20/10/2024 05:50","Rainfall (mm)","0"
"20/10/2024 06:00","Rainfall (mm)","0"
"20/10/2024 06:10","Rainfall (mm)","0"
"20/10/2024 06:20","Rainfall (mm)","0"
"20/10/2024 06:30","Rainfall (mm)","0"
"20/10/2024 06:40","Rainfall (mm)","0"
"20/10/2024 06:50","Rainfall (mm)","0"
"20/10/2024 07:00","Rainfall (mm)","0"
"20/10/2024 07:10","Rainfall (mm)","0"
"20/10/2024 07:20","Rainfall (mm)","0"
"20/10/2024 07:30","Rainfall (mm)","0"
"20/10/2024 07:40","Rainfall (mm)","0"
"20/10/2024 07:50","Rainfall (mm)","0"
"20/10/2024 08:00","Rainfall (mm)","0"
"20/10/2024 08:10","Rainfall (mm)","0"
"20/10/2024 08:20","Rainfall (mm)","0"
"20/10/2024 08:30","Rainfall (mm)","0"
"20/10/2024 08:40","Rainfall (mm)","0"
"20/10/2024 08:50","Rainfall (mm)","0"
"20/10/2024 09:00","Rainfall (mm)","0"
"20/10/2024 09:10","Rainfall (mm)","0"
"20/10/2024 09:20","Rainfall (mm)","0"
"20/10/2024 09:30","Rainfall (mm)","0"
"20/10/2024 09:40","Rainfall (mm)","0"
"20/10/2024 09:50","Rainfall (mm)","0"
"20/10/2024 10:00","Rainfall (mm)","0"
